plate	column	row	Gene
3	8	0	NA
3	8	1	BAG3
3	8	2	CIDEB
3	8	3	BAG5
3	8	4	CIRBP
3	8	5	MAGI1
3	8	6	CIZ1
3	8	7	BAIAP3
3	8	8	CLASP1
3	8	9	BCAS2
3	8	10	CLGN
3	8	11	BCL11A
3	8	12	CLSPN
3	8	13	BCL2
3	8	14	CLSTN2
3	8	15	BCL6B
3	8	16	CLSTN3
3	8	17	BCL7A
3	8	18	CLTA
3	8	19	BCL7B
3	8	20	CLTB
3	9	0	NA
3	9	1	GLI4
3	9	2	ING2
3	9	3	GLIS2
3	9	4	ING3
3	9	5	GP5
3	9	6	ING4
3	9	7	GP9
3	9	8	INSM1
3	9	9	GRASP
3	9	10	INSM2
3	9	11	GRSF1
3	9	12	DENND4A
3	9	13	GSN
3	9	14	ITGAV
3	9	15	PDLIM7
3	9	16	ITGB1BP2
3	9	17	GTF2IRD2B|GTF2IRD2|GTF2IRD2P
3	9	18	IVNS1ABP
3	9	19	GTF3C1
3	9	20	SUZ12
3	10	0	NA
3	10	1	BCS1L
3	10	2	CNTN1
3	10	3	BDP1
3	10	4	CNTN2
3	10	5	BIRC7
3	10	6	CORO1C
3	10	7	BNIP3
3	10	8	CORO2A
3	10	9	BRPF1
3	10	10	CORO2B
3	10	11	BTBD14B
3	10	12	CRADD
3	10	13	CABP1
3	10	14	CREBL1
3	10	15	CALM2
3	10	16	VCAN
3	10	17	CALML5
3	10	18	CSTF3
3	10	19	CANX
3	10	20	CTGF|LOC100131774
3	11	0	NA
3	11	1	H2AFZ
3	11	2	JARID2
3	11	3	H3F3B|LOC440093
3	11	4	KHDRBS1
3	11	5	FGFBP1
3	11	6	KHSRP
3	11	7	HES1
3	11	8	KIAA0494
3	11	9	HES4
3	11	10	ZC3H11A|ZC3H11B|LOC727977|LOC727977|LOC727977|LOC728518|LOC728518|LOC728518
3	11	11	HES7
3	11	12	TBC1D9
3	11	13	HIGD1A|LOC100129426|LOC100130383
3	11	14	LRRC7
3	11	15	NA
3	11	16	TSPYL5
3	11	17	CBX6
3	11	18	KIFAP3
3	11	19	CBX8
3	11	20	KIFC2
3	12	0	NA
3	12	1	CAPG
3	12	2	CTNNBIP1
3	12	3	CAPS
3	12	4	CUGBP2
3	12	5	CAPZA1|LOC728059|LOC728059|LOC728059
3	12	6	CYBA
3	12	7	NLRC4
3	12	8	CYR61
3	12	9	NOD2
3	12	10	CSDE1
3	12	11	CARD6
3	12	12	DAAM2
3	12	13	CASQ1
3	12	14	DACH1
3	12	15	CASQ2
3	12	16	DACH2
3	12	17	LOC653972|CBX3
3	12	18	DIDO1
3	12	19	CBX5
3	12	20	DAXX
3	13	0	NA
3	13	1	CD81
3	13	2	KIN
3	13	3	CRHBP
3	13	4	CIB2
3	13	5	DLL1
3	13	6	CIB3
3	13	7	DSG3
3	13	8	KLF14
3	13	9	HNRPUL1
3	13	10	KLF15
3	13	11	BPTF|MGC40489|MGC40489
3	13	12	KLF16
3	13	13	FANCG
3	13	14	KPTN
3	13	15	DRG2
3	13	16	L1CAM
3	13	17	ARID3B
3	13	18	AFF3
3	13	19	EIF4EBP1
3	13	20	LAG3
3	14	0	NA
3	14	1	CCT2
3	14	2	DDB2
3	14	3	CCT3
3	14	4	DEDD
3	14	5	CCT5
3	14	6	DIRAS1
3	14	7	CCT6A|LOC649553
3	14	8	DLK1
3	14	9	CCT7
3	14	10	DNAH11
3	14	11	CD151
3	14	12	DNAH5
3	14	13	CD22
3	14	14	DYNLRB1
3	14	15	CD34
3	14	16	DYNLRB2
3	14	17	CD47
3	14	18	DYNC1LI2
3	14	19	CD48
3	14	20	DRG1|LOC151457|LOC151457
3	15	0	NA
3	15	1	EIF4EBP2
3	15	2	LBP
3	15	3	EWSR1|LOC644584|LOC284685|LOC284685|LOC644584
3	15	4	LEF1
3	15	5	F5
3	15	6	LGALS2
3	15	7	FSCN2
3	15	8	LGALS4
3	15	9	FSCN3
3	15	10	LGALS8
3	15	11	GEM
3	15	12	LHFP
3	15	13	GIPC2
3	15	14	LIMD1
3	15	15	H1F0
3	15	16	LIN7A
3	15	17	H2AFJ
3	15	18	LMAN1
3	15	19	DAZ4|DAZ1|DAZ4|DAZ2|DAZ3
3	15	20	LMOD1|LOC100128471
4	0	0	NA
4	0	1	LRPPRC
4	0	2	NUBP2
4	0	3	LTBP2
4	0	4	NUCB1
4	0	5	NBR1|LOC727732|LOC100133166
4	0	6	NUCB2
4	0	7	MTF2
4	0	8	OLIG2
4	0	9	MACF1
4	0	10	ORC6L
4	0	11	MADCAM1
4	0	12	OSBP
4	0	13	SMAD2
4	0	14	OSBPL1A
4	0	15	MAFB
4	0	16	POSTN
4	0	17	MAFF|MAFK
4	0	18	OSTF1
4	0	19	MAPRE1|LOC642305
4	0	20	PACSIN3
4	1	0	NA
4	1	1	PLAGL1
4	1	2	SALL4
4	1	3	PLEKHA1
4	1	4	ATXN1
4	1	5	PLTP
4	1	6	ATXN7
4	1	7	PMS1
4	1	8	SCG2
4	1	9	PMS2
4	1	10	SCGB2A2
4	1	11	PNRC1
4	1	12	SCO2
4	1	13	POT1
4	1	14	SCP2
4	1	15	PPP1R10
4	1	16	SCUBE2
4	1	17	PPP1R16B
4	1	18	SDC4
4	1	19	PPP1R9A
4	1	20	SDPR
4	2	0	NA
4	2	1	MAPRE2
4	2	2	REG3A
4	2	3	MAZ
4	2	4	PARD3
4	2	5	MBD3
4	2	6	PARVA
4	2	7	MBL2
4	2	8	PAX1
4	2	9	MCAM
4	2	10	PAX5
4	2	11	MEFV
4	2	12	PAX9
4	2	13	MEN1
4	2	14	ZNF395
4	2	15	MFGE8
4	2	16	PCBP2|LOC286157
4	2	17	MFHAS1
4	2	18	PCBP4
4	2	19	RASL11B
4	2	20	PCDH1
4	3	0	NA
4	3	1	PRDM12
4	3	2	SEC22B
4	3	3	PRDM14
4	3	4	SELE
4	3	5	PRDM5
4	3	6	SELENBP1
4	3	7	PRDM7|PRDM9
4	3	8	SELP
4	3	9	PRDM9|PRDM7
4	3	10	SEPN1
4	3	11	PREB
4	3	12	SEPT1
4	3	13	PRF1
4	3	14	SEPT3
4	3	15	PRG3
4	3	16	SEPT6
4	3	17	PRKRIR|LOC644363|LOC644363|LOC728748
4	3	18	SF3A1
4	3	19	PRPF18
4	3	20	SF3A3
4	4	0	NA
4	4	1	MICA|LOC100129668
4	4	2	PCDH11X|PCDH11Y
4	4	3	MICB
4	4	4	PCDH11Y|PCDH11X
4	4	5	MIER1
4	4	6	PCDH12
4	4	7	PIAS2
4	4	8	PCDH15
4	4	9	MIZF
4	4	10	DCHS1
4	4	11	MKI67
4	4	12	PCDH7
4	4	13	MKI67IP
4	4	14	PCDH8
4	4	15	MKKS
4	4	16	PCDHA1
4	4	17	MKL1
4	4	18	PCDHA10
4	4	19	MLF1
4	4	20	PCDHA11
4	5	0	NA
4	5	1	PRPF4
4	5	2	SFPQ
4	5	3	PRPF8
4	5	4	SFRS11
4	5	5	PRX
4	5	6	SFRS2
4	5	7	PSEN1
4	5	8	SFRS3
4	5	9	PSMD2
4	5	10	SFRS7
4	5	11	PXN
4	5	12	SFRS8
4	5	13	RAB26
4	5	14	SFTPD
4	5	15	RAB32
4	5	16	SGCE
4	5	17	RAB40A|RLGP
4	5	18	SPEN
4	5	19	RAB40B
4	5	20	SHBG
4	6	0	NA
4	6	1	MLH1
4	6	2	PCDHA12
4	6	3	MLH3
4	6	4	PCDHA13
4	6	5	MLL5
4	6	6	PCDHA2|PCDHA2
4	6	7	MLLT4|LOC730031
4	6	8	PCDHA3
4	6	9	MLLT6
4	6	10	PCDHA4
4	6	11	LCORL
4	6	12	PCDHA5
4	6	13	MMAA
4	6	14	PCDHA6|PCDHA8
4	6	15	MNDA
4	6	16	PCDHA7
4	6	17	ARID5B
4	6	18	PCDHA8
4	6	19	MKL2
4	6	20	PCDHA9|PCDHA7
4	7	0	NA
4	7	1	RAB40C
4	7	2	SIGLEC11|SIGLECP16
4	7	3	RAB4B
4	7	4	SIGLEC12
4	7	5	RABGEF1
4	7	6	SIN3A
4	7	7	RAD17
4	7	8	SIP1
4	7	9	RAD21
4	7	10	SLBP
4	7	11	RAD23A
4	7	12	SLC9A3R2
4	7	13	RAD23B|LOC131185|LOC131185
4	7	14	SMARCC2
4	7	15	RAI1
4	7	16	SMC4
4	7	17	RALA
4	7	18	SNAI1
4	7	19	RALB
4	7	20	SNAI2
4	8	0	NA
4	8	1	SEPT9|LOC100134349
4	8	2	PCDHAC1
4	8	3	MSH2
4	8	4	PCDHAC2
4	8	5	MSH4
4	8	6	PCDHB1
4	8	7	MSH5
4	8	8	PCDHB10|PCDHB9
4	8	9	MSH6
4	8	10	PCDHB11
4	8	11	MSLN
4	8	12	PCDHB12
4	8	13	MTCH1
4	8	14	PCDHB14
4	8	15	MYOCD|LOC100128006
4	8	16	PCDHB15
4	8	17	MYH1
4	8	18	PCDHB2
4	8	19	MYH11
4	8	20	PCDHB3
4	9	0	NA
4	9	1	RGPD5|RANBP2|RGPD4|RGPD7|LOC100133510|RGPD3|RGPD6|RGPD8|RGPD1
4	9	2	SNAPC3
4	9	3	RANBP3
4	9	4	SNURF|SNRPN|LOC100133224
4	9	5	RASSF1
4	9	6	SOCS7
4	9	7	RASSF5
4	9	8	SON
4	9	9	RBL2
4	9	10	SORBS1
4	9	11	RBM11
4	9	12	SP100
4	9	13	RBM15
4	9	14	SP110
4	9	15	RBM5
4	9	16	SP7
4	9	17	RBM6
4	9	18	SPARC
4	9	19	RBMS1
4	9	20	SPARCL1
4	10	0	NA
4	10	1	MYH13
4	10	2	PCDHB4
4	10	3	MYH2|LOC100128560
4	10	4	PCDHB5
4	10	5	MYH6
4	10	6	PCDHB6
4	10	7	MYH9
4	10	8	PCDHGA12
4	10	9	MYL9
4	10	10	PCDHGA8
4	10	11	MYO10
4	10	12	PCDHGB4
4	10	13	MYRIP
4	10	14	PCDHGC3
4	10	15	AKAP8L
4	10	16	PCOLCE
4	10	17	NLRP10
4	10	18	PDCD2|LOC728739|LOC728739|LOC728739
4	10	19	NLRP13
4	10	20	NA
4	11	0	NA
4	11	1	RBMS2P|RBMS2P|RBMS2P|RBMS2
4	11	2	SPAST
4	11	3	ARID4B
4	11	4	SRPX
4	11	5	REM1
4	11	6	SSR3|LOC729768|LOC729768|LOC729768
4	11	7	REPS2
4	11	8	SSR4
4	11	9	RFC2
4	11	10	SSRP1
4	11	11	RFC4
4	11	12	SSX4|SSX4B|SSX4
4	11	13	RFX4
4	11	14	STCH
4	11	15	RHOBTB1
4	11	16	SVIL
4	11	17	RHOBTB2
4	11	18	SYMPK
4	11	19	PDLIM4
4	11	20	SYNCRIP
4	12	0	NA
4	12	1	NLRP14
4	12	2	PDLIM1
4	12	3	NLRP2
4	12	4	PECAM1
4	12	5	NBN
4	12	6	PLEKHA5
4	12	7	NCAM1
4	12	8	PFDN4
4	12	9	NCAM2
4	12	10	PFN2
4	12	11	NCBP1
4	12	12	LOC653441|PHC1|LOC653441
4	12	13	NDN
4	12	14	PHC2
4	12	15	NEO1
4	12	16	PHF2
4	12	17	NFKBIA
4	12	18	PHF6
4	12	19	NHLH1
4	12	20	PICALM|LOC100130431
4	13	0	NA
4	13	1	RIT1
4	13	2	ZNF589
4	13	3	RNPS1|LOC643446|LOC643446|LOC643446
4	13	4	LOC728198|TAF9B
4	13	5	SNUPN
4	13	6	TAL1
4	13	7	RPE65
4	13	8	TAL2
4	13	9	RPGR
4	13	10	TANK
4	13	11	RRAGA
4	13	12	TARBP2
4	13	13	RS1
4	13	14	TAX1BP1
4	13	15	CLIP1
4	13	16	TCEB2
4	13	17	RUNX3
4	13	18	TCF19
4	13	19	S100A1
4	13	20	TCF7L2
4	14	0	NA
4	14	1	NID2
4	14	2	PINX1
4	14	3	NINJ1
4	14	4	RAD51AP1
4	14	5	NOL3
4	14	6	PKD1
4	14	7	NOLC1
4	14	8	HMGB1
4	14	9	NOVA1
4	14	10	RBJ
4	14	11	NOVA2
4	14	12	MT1A
4	14	13	NPHS1
4	14	14	MT2A
4	14	15	NRCAM
4	14	16	HSPD1|LOC345041|LOC345041|LOC643300|LOC643300|LOC643300|LOC645548|LOC645548|LOC645548
4	14	17	NRGN
4	14	18	LGALS12
4	14	19	NUBP1
4	14	20	MCM3AP
4	15	0	NA
4	15	1	S100A11|LOC729659|LOC729659|LOC730278
4	15	2	TCFL5
4	15	3	S100A13
4	15	4	TCP1|LOC400013|LOC400013
4	15	5	S100A14
4	15	6	TERF1|LOC646359|LOC646316|LOC646359|LOC646127|LOC648283|LOC283523
4	15	7	S100A2
4	15	8	TERF2
4	15	9	S100A3
4	15	10	TERF2IP
4	15	11	S100A4
4	15	12	TF
4	15	13	S100A8
4	15	14	TIA1
4	15	15	S100P
4	15	16	TIMELESS
4	15	17	SALL1
4	15	18	TIPARP
4	15	19	SALL3
4	15	20	CLEC3B
5	0	0	NA
5	0	1	TNC
5	0	2	GCKR
5	0	3	TNFAIP6
5	0	4	RAPGEF5
5	0	5	TNIP1
5	0	6	RAPGEF1
5	0	7	TNNC1
5	0	8	GUCA1B
5	0	9	TNNI1
5	0	10	HRG
5	0	11	TNXA|TNXB
5	0	12	HSPB2
5	0	13	HSP90B1
5	0	14	HSP90AA1
5	0	15	TRIP10
5	0	16	HSP90AB1|cytosolic
5	0	17	TRO
5	0	18	IGFBP3
5	0	19	TROAP
5	0	20	IQGAP1
5	1	0	NA
5	1	1	BCLAF1|LOC731605|LOC731605
5	1	2	FOS
5	1	3	NA
5	1	4	FOSL1|LOC729231|LOC729231
5	1	5	BTG1
5	1	6	FOSL2
5	1	7	BTG2
5	1	8	FOXA1
5	1	9	CALR
5	1	10	FOXA2
5	1	11	ALX1
5	1	12	FOXA3
5	1	13	RUNX1T1
5	1	14	FOXB1
5	1	15	CBFA2T2
5	1	16	FOXC1
5	1	17	CBFA2T3
5	1	18	FOXC2
5	1	19	CBFB
5	1	20	FOXD1
5	2	0	NA
5	2	1	USH1C
5	2	2	IQGAP2
5	2	3	VCAM1
5	2	4	ITSN1
5	2	5	VIL1
5	2	6	KNG1
5	2	7	VIL2
5	2	8	NLRP12
5	2	9	VPREB1
5	2	10	RAPGEF6
5	2	11	VTN|SEBOX
5	2	12	PPP1R9B
5	2	13	VWF
5	2	14	PPP2R3A
5	2	15	WASF1
5	2	16	PRKAR1B|LOC729623
5	2	17	WASF3
5	2	18	PSAP
5	2	19	WIPF1
5	2	20	RASAL1
5	3	0	NA
5	3	1	CBX4
5	3	2	FOXD2
5	3	3	CDX1
5	3	4	FOXD3
5	3	5	CDX2
5	3	6	FOXD4|FOXD4L1|FOXD4L4|FOXD4L2|FOXD4L6|FOXD4L2|FOXD4L5
5	3	7	CDX4
5	3	8	FOXE1
5	3	9	CEBPA
5	3	10	FOXE3
5	3	11	CEBPB
5	3	12	FOXF1
5	3	13	FOXN3
5	3	14	FOXF2
5	3	15	CITED1
5	3	16	FOXG1
5	3	17	CITED2
5	3	18	FOXH1
5	3	19	ERCC8
5	3	20	FOXI1
5	4	0	NA
5	4	1	MLXIPL
5	4	2	RASGRP1
5	4	3	ZMAT3
5	4	4	RASGRP2
5	4	5	WISP1
5	4	6	RASGRP4
5	4	7	WISP2
5	4	8	RFC1
5	4	9	XPA
5	4	10	RIN1
5	4	11	XRCC1
5	4	12	S100B
5	4	13	YAP1
5	4	14	SAG
5	4	15	YWHAE|LOC440917|LOC646021|LOC649395|LOC649395|LOC646021
5	4	16	SERPINA1
5	4	17	YWHAZ
5	4	18	SERPINA6
5	4	19	ZAN
5	4	20	SERPINA7
5	5	0	NA
5	5	1	CNOT3
5	5	2	FOXJ1
5	5	3	CNOT8
5	5	4	FOXL1
5	5	5	KLF6
5	5	6	FOXL2
5	5	7	NA
5	5	8	FOXM1
5	5	9	CREB5
5	5	10	FOXN1
5	5	11	CREBL2
5	5	12	FOXO1
5	5	13	CREG1
5	5	14	FOXO3|LOC729288
5	5	15	CREM
5	5	16	FOXP1
5	5	17	CRX
5	5	18	FOXP2
5	5	19	CSDA|LOC440359|LOC440359
5	5	20	FOXP3
5	6	0	NA
5	6	1	CREBZF
5	6	2	SERPINB6
5	6	3	ZFP161
5	6	4	SERPINB9
5	6	5	ZFP64
5	6	6	SERPINC1
5	6	7	ZFPM2
5	6	8	SERPIND1
5	6	9	ZIC2
5	6	10	SERPINE2
5	6	11	ZIC3
5	6	12	SERPINF2
5	6	13	ZNF10
5	6	14	SERPINH1
5	6	15	ZNF124
5	6	16	SET|LOC389168|LOC389168|LOC646817|LOC646817
5	6	17	ZNF146
5	6	18	SFN|YWHAQ
5	6	19	ZBTB17
5	6	20	SCG5
5	7	0	NA
5	7	1	KCNIP3
5	7	2	GABPA|GABPAP
5	7	3	CTCF
5	7	4	GATA1
5	7	5	CUX1
5	7	6	GATA2
5	7	7	DBP
5	7	8	GATA3
5	7	9	DDIT3
5	7	10	GATA4
5	7	11	DEK
5	7	12	GATA5
5	7	13	DLX2
5	7	14	GBX2
5	7	15	DLX3
5	7	16	GCM1
5	7	17	DLX4
5	7	18	GFI1
5	7	19	DLX5
5	7	20	GFI1B
5	8	0	NA
5	8	1	ZNF160
5	8	2	SIPA1
5	8	3	ZMYM2
5	8	4	SOS1
5	8	5	ZNF200
5	8	6	CDC42SE1
5	8	7	ZNF22
5	8	8	TSC2
5	8	9	PATZ1
5	8	10	VAV2
5	8	11	ZNF12
5	8	12	WASL|MUC16
5	8	13	ZNF347
5	8	14	EIF2B2
5	8	15	ZNF384
5	8	16	GRLF1
5	8	17	ZNF43
5	8	18	PTTG1|PTTG3
5	8	19	ZNF44
5	8	20	TWIST1
5	9	0	NA
5	9	1	DLX6
5	9	2	GLI1
5	9	3	DMRT1
5	9	4	GLI2
5	9	5	DMRT2
5	9	6	GLI3
5	9	7	DMRT3
5	9	8	GMEB1
5	9	9	DMTF1
5	9	10	GSC2
5	9	11	DR1
5	9	12	GTF2A1
5	9	13	ARID3A
5	9	14	GTF2A2
5	9	15	DUX1|DUX3
5	9	16	GTF2I|GTF2IP1|LOC100093631|LOC100134773|LOC100128294
5	9	17	NA
5	9	18	GTF2IRD1
5	9	19	DUX3|DUX1
5	9	20	GTF3A
5	10	0	NA
5	10	1	ZBTB6
5	10	2	VAV1
5	10	3	ZNF627
5	10	4	ZEB2
5	10	5	ZNF74
5	10	6	AATF
5	10	7	ZNF76
5	10	8	ABT1
5	10	9	ZNF84
5	10	10	AFF4
5	10	11	ZBTB33
5	10	12	GTF2A1L|STON1-GTF2A1L
5	10	13	IKZF1
5	10	14	ALX3
5	10	15	IKZF2
5	10	16	ALX4
5	10	17	ZW10
5	10	18	ARX
5	10	19	ZYX
5	10	20	ASCL1
5	11	0	NA
5	11	1	E2F1
5	11	2	GTF3C3
5	11	3	E4F1
5	11	4	HAND1
5	11	5	EDF1
5	11	6	HCFC2
5	11	7	EGR1
5	11	8	HCFC1
5	11	9	EGR3
5	11	10	HESX1
5	11	11	EGR4
5	11	12	NA
5	11	13	EHF
5	11	14	HEY2
5	11	15	ELF1
5	11	16	HEYL
5	11	17	ELF2
5	11	18	HHEX
5	11	19	ELF3
5	11	20	HIC1
5	12	0	NA
5	12	1	ANXA4
5	12	2	ASH1L
5	12	3	ANXA5
5	12	4	ZFHX3
5	12	5	APAF1
5	12	6	ATF1
5	12	7	APLP2
5	12	8	ATF3
5	12	9	APP
5	12	10	ATF4|LOC643159|LOC643159|LOC100127952
5	12	11	ARHGDIA|LOC728908
5	12	12	ATF5
5	12	13	ARHGEF2
5	12	14	ATF6
5	12	15	RHOH
5	12	16	ATF7
5	12	17	ARL2
5	12	18	BACH1|C21orf41
5	12	19	PYCARD
5	12	20	NKX3-2
5	13	0	NA
5	13	1	ELF4
5	13	2	HIRA
5	13	3	ELF5
5	13	4	HIVEP3
5	13	5	ELK1
5	13	6	ZBTB48
5	13	7	ELK3
5	13	8	HLX|LOC100129376
5	13	9	ELK4|LOC100134153
5	13	10	MNX1
5	13	11	EMX1
5	13	12	HMG20A
5	13	13	EMX2
5	13	14	HMG20B
5	13	15	EN1
5	13	16	HOXA1
5	13	17	EN2
5	13	18	HOXA10
5	13	19	EOMES
5	13	20	HOXA11
5	14	0	NA
5	14	1	BIRC5|EPR1
5	14	2	BARX1
5	14	3	SNHG3-RCC1|RCC1
5	14	4	BATF
5	14	5	RCBTB2
5	14	6	BAZ1B
5	14	7	DDEF2
5	14	8	BCL6|LOC100131635
5	14	9	DLC1
5	14	10	BHLHB2
5	14	11	FARP1
5	14	12	BNC1
5	14	13	FGD1
5	14	14	BRCA2
5	14	15	RABGAP1
5	14	16	BRD8
5	14	17	NA
5	14	18	BRF1
5	14	19	ZNF238
5	14	20	KLF9
5	15	0	NA
5	15	1	ERF
5	15	2	HOXA13
5	15	3	ETS1
5	15	4	HOXA2
5	15	5	ETS2
5	15	6	HOXA4|LOC285943
5	15	7	ETV3|ETV3L
5	15	8	HOXA5
5	15	9	ETV4
5	15	10	HOXA7
5	15	11	ETV6
5	15	12	HOXA9|HOXD9
5	15	13	ETV7
5	15	14	HOXB1
5	15	15	EVX1|LOC100134685
5	15	16	HOXB13
5	15	17	FOXJ2
5	15	18	HOXB2
5	15	19	FKHL18
5	15	20	HOXB3
6	0	0	NA
6	0	1	HOXB5
6	0	2	MIXL1
6	0	3	HOXB6
6	0	4	MLL
6	0	5	HOXB7
6	0	6	MLL4|CSPP1
6	0	7	HOXC10
6	0	8	MLLT10
6	0	9	HOXC11
6	0	10	FOXO4
6	0	11	HOXC13
6	0	12	MNT
6	0	13	HOXC4
6	0	14	MORF4
6	0	15	HOXC5
6	0	16	MSC|LOC100132891
6	0	17	HOXC6
6	0	18	MSX1
6	0	19	HOXC9
6	0	20	MSX2|MSX2P1
6	1	0	NA
6	1	1	PHOX2B
6	1	2	SPI1
6	1	3	PHTF1
6	1	4	SPIB
6	1	5	NA
6	1	6	SREBF1
6	1	7	PIAS4
6	1	8	SRF
6	1	9	PIR
6	1	10	LOC100130809|SRY
6	1	11	PITX1
6	1	12	SSX1
6	1	13	PITX2
6	1	14	SUFU
6	1	15	PITX3
6	1	16	SUPT4H1
6	1	17	PKNOX1
6	1	18	T
6	1	19	PLAG1
6	1	20	TADA2L
6	2	0	NA
6	2	1	HOXD10
6	2	2	MTA2
6	2	3	HOXD11
6	2	4	MTERF
6	2	5	HOXD12
6	2	6	MTF1
6	2	7	HOXD13
6	2	8	MXD4
6	2	9	HOXD4
6	2	10	MXI1
6	2	11	HOXD8
6	2	12	MYB
6	2	13	HOXD9
6	2	14	MYBL1
6	2	15	HR
6	2	16	MYBL2
6	2	17	HSBP1
6	2	18	NA
6	2	19	LOC642255|HSF1
6	2	20	MYCL1
6	3	0	NA
6	3	1	PLAGL2|LOC152845
6	3	2	TADA3L
6	3	3	JARID1B|LOC100133760
6	3	4	TAF10
6	3	5	POU1F1
6	3	6	TAF11
6	3	7	POU2AF1
6	3	8	TAF12
6	3	9	POU2F1
6	3	10	TAF1B
6	3	11	POU2F2
6	3	12	TAF4B
6	3	13	POU2F3
6	3	14	TAF5
6	3	15	POU3F1
6	3	16	TAF5L|LOC645744|LOC645744|LOC645744
6	3	17	POU3F2
6	3	18	TAF6
6	3	19	POU3F3
6	3	20	TAF6L
6	4	0	NA
6	4	1	HSF2
6	4	2	NA
6	4	3	HSF4
6	4	4	NA
6	4	5	HSFY1|HSFY2|CECR8
6	4	6	MYF5
6	4	7	ECD
6	4	8	MYF6
6	4	9	HTATIP2
6	4	10	MYOD1
6	4	11	IRF8
6	4	12	MYOG
6	4	13	ID3
6	4	14	MYT1
6	4	15	ID4
6	4	16	MYT1L
6	4	17	IFI16
6	4	18	NAB2
6	4	19	FOXK2
6	4	20	NANOG
6	5	0	NA
6	5	1	POU3F4
6	5	2	TAF7
6	5	3	POU4F1|LOC100131875
6	5	4	TAF7L
6	5	5	POU4F3
6	5	6	TAF9
6	5	7	PPARGC1A
6	5	8	TARDBP|LOC643387|LOC643387
6	5	9	PRDM1
6	5	10	TBP
6	5	11	PRDM16
6	5	12	TBPL1
6	5	13	PRDM2
6	5	14	TBR1|LOC100130897
6	5	15	PRDM4
6	5	16	TBX19
6	5	17	PROP1
6	5	18	TBX2
6	5	19	PRRX1
6	5	20	TBX21
6	6	0	NA
6	6	1	ILF3
6	6	2	NCOA4|LOC729497|LOC729497|LOC729497
6	6	3	PDX1
6	6	4	NCOR1
6	6	5	IRF1
6	6	6	NCOR2
6	6	7	IRF2
6	6	8	NEUROD1
6	6	9	IRF3
6	6	10	NFAT5
6	6	11	IRF4
6	6	12	NFATC1
6	6	13	IRF5
6	6	14	NFATC2
6	6	15	IRF6
6	6	16	NFATC3
6	6	17	IRF7
6	6	18	NFATC4
6	6	19	IRX4
6	6	20	NFE2
6	7	0	NA
6	7	1	PRRX2
6	7	2	TBX22
6	7	3	PURA
6	7	4	TBX3
6	7	5	RB1
6	7	6	TBX4
6	7	7	RBAK
6	7	8	TBX5
6	7	9	ARID4A
6	7	10	TBX6
6	7	11	JARID1A
6	7	12	TCEA1
6	7	13	RELB
6	7	14	TCEA2
6	7	15	RERE
6	7	16	TCEA3
6	7	17	REST
6	7	18	TCEB3
6	7	19	RFX1
6	7	20	TCERG1
6	8	0	NA
6	8	1	IRF9
6	8	2	NFE2L1
6	8	3	ISL2
6	8	4	NFE2L2
6	8	5	JUN
6	8	6	NFE2L3|LOC642996
6	8	7	JUNB
6	8	8	NFIA
6	8	9	JUND
6	8	10	NFIB
6	8	11	KLF1
6	8	12	NFIC
6	8	13	KLF12
6	8	14	NFIL3
6	8	15	KLF13
6	8	16	NFIX
6	8	17	KLF2
6	8	18	NFKB1
6	8	19	KLF3
6	8	20	NFKB2
6	9	0	NA
6	9	1	RFX2
6	9	2	HNF1A
6	9	3	RFX3
6	9	4	TCF12
6	9	5	RFX5
6	9	6	TCF15
6	9	7	RFXANK
6	9	8	HNF1B
6	9	9	RFXAP
6	9	10	TCF20
6	9	11	RLF
6	9	12	TCF21
6	9	13	RREB1
6	9	14	TCF3
6	9	15	RUNX1
6	9	16	TCF4
6	9	17	RUNX2
6	9	18	TCF7
6	9	19	SAP18
6	9	20	TCF7L1
6	10	0	NA
6	10	1	KLF4
6	10	2	NFKBIL2
6	10	3	KLF5
6	10	4	NFYA
6	10	5	KLF7
6	10	6	NFYB
6	10	7	LBX1
6	10	8	NFYC
6	10	9	LDB1
6	10	10	NKX2-2
6	10	11	LDB2
6	10	12	NKX2-3
6	10	13	LHX3
6	10	14	NKX2-5
6	10	15	LHX4
6	10	16	NKX2-8
6	10	17	LHX5
6	10	18	NKX3-1
6	10	19	LHX6
6	10	20	NKX6-1
6	11	0	NA
6	11	1	SAP30
6	11	2	ZEB1
6	11	3	SCML1
6	11	4	VPS72
6	11	5	SHOX
6	11	6	MLX|LOC646696|LOC646696
6	11	7	SHOX2
6	11	8	TEAD1
6	11	9	SIX1
6	11	10	TEAD3
6	11	11	SIX2
6	11	12	TFAM
6	11	13	SIX3
6	11	14	TFAP2A
6	11	15	SIX4
6	11	16	TFAP2B
6	11	17	SIX6
6	11	18	TFAP2D
6	11	19	SLC40A1
6	11	20	TFAP2C
6	12	0	NA
6	12	1	LMX1A
6	12	2	NKX6-2
6	12	3	LMX1B
6	12	4	NMI
6	12	5	LZTS1
6	12	6	NRF1
6	12	7	MXD1
6	12	8	NRIP1
6	12	9	SMAD3
6	12	10	NRL
6	12	11	NA
6	12	12	YBX1
6	12	13	MAFG|LOC644132
6	12	14	ONECUT1
6	12	15	MAFK
6	12	16	ONECUT2
6	12	17	MBD1
6	12	18	OTX1
6	12	19	MBD2
6	12	20	GATAD2B
6	13	0	NA
6	13	1	SMARCD2
6	13	2	TFAP4
6	13	3	SMARCD3
